Season,Name,Age,Born,Flag,B,T,Ht,Wt,DoB,Yrs,GP,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,All-Star,HOF
1987,Bill Buckner,37,US,,L,L,"6' 0""",185,"Dec 14, 1949",19,75,73,75,74,0,0,74,0,0,0,0,0,0,0,0,2,0,-1.4,No,No
1987,Ellis Burks,22,US,,R,R,"6' 2""",175,"Sep 11, 1964",1st,133,128,133,132,0,0,0,0,0,0,0,132,0,132,1,0,1,2.9,No,No
1987,Roger Clemens,24,US,,R,R,"6' 4""",205,"Aug 4, 1962",4,36,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,9.4,No,No
1987,Steve Crawford,29,US,,R,R,"6' 5""",225,"Apr 29, 1958",7,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,No,No
1987,Pat Dodson,27,US,,L,L,"6' 4""",210,"Oct 11, 1959",2,26,10,26,21,0,0,21,0,0,0,0,0,0,0,1,5,2,-0.5,No,No
1987,Dwight Evans,35,US,,R,R,"6' 2""",180,"Nov 3, 1951",16,154,152,154,148,0,0,79,0,0,0,0,0,77,77,4,2,0,4.8,Yes,No
1987,Wes Gardner,26,US,,R,R,"6' 4""",197,"Apr 29, 1961",4,49,1,1,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1987,Rich Gedman,27,US,,L,R,"6' 0""",210,"Sep 26, 1959",8,52,41,52,51,0,51,0,0,0,0,0,0,0,0,0,4,0,-0.5,No,No
1987,Mike Greenwell,23,US,,L,R,"6' 0""",170,"Jul 18, 1963",3,125,103,125,92,0,1,0,0,0,0,64,0,28,91,15,20,1,3.6,No,No
1987,Dave Henderson,28,US,,R,R,"6' 2""",210,"Jul 21, 1958",7,75,45,75,64,0,0,0,0,0,0,5,29,30,64,1,11,7,0.2,No,No
1987,Glenn Hoffman,28,US,,R,R,"6' 1""",175,"Jul 7, 1958",8,21,14,21,20,0,0,0,2,3,16,0,0,0,0,0,2,0,0.2,No,No
1987,Sam Horn,23,US,,L,L,"6' 5""",215,"Nov 2, 1963",1st,46,40,46,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0.9,No,No
1987,Bruce Hurst,29,US,,L,L,"6' 4""",200,"Mar 24, 1958",8,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,3.8,Yes,No
1987,John Leister,26,US,,R,R,"6' 2""",200,"Jan 3, 1961",1st,8,6,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,No,No
1987,John Marzano,24,US,,R,R,"5' 11""",185,"Feb 14, 1963",1st,52,48,52,52,0,52,0,0,0,0,0,0,0,0,0,1,0,0.4,No,No
1987,Al Nipper,28,US,,R,R,"6' 0""",188,"Apr 2, 1959",5,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
1987,Spike Owen,26,US,,B,R,"5' 9""",165,"Apr 19, 1961",5,132,127,132,130,0,0,0,0,0,130,0,0,0,0,0,1,1,0.5,No,No
1987,Jody Reed,24,US,,R,R,"5' 9""",170,"Jul 26, 1962",1st,9,8,9,8,0,0,0,2,1,6,0,0,0,0,0,0,1,0.1,No,No
1987,Jim Rice,34,US,,R,R,"6' 2""",200,"Mar 8, 1953",14,108,106,108,94,0,0,0,0,0,0,94,0,0,94,12,2,0,0.2,No,Yes
1987,Ed Romero,29,PR,,R,R,"5' 11""",160,"Dec 9, 1957",9,88,57,88,83,0,0,8,28,24,25,0,0,0,0,0,8,7,-1.1,No,No
1987,Kevin Romine,26,US,,R,R,"5' 11""",185,"May 23, 1961",3,9,5,9,7,0,0,0,0,0,0,1,4,3,7,2,1,2,-0.3,No,No
1987,Joe Sambito,35,US,,L,L,"6' 1""",185,"Jun 28, 1952",11,47,0,1,47,47,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,No,No
1987,Dave Sax,28,US,,R,R,"6' 0""",185,"Sep 22, 1958",5,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,-0.1,No,No
1987,Calvin Schiraldi,25,US,,R,R,"6' 5""",215,"Jun 16, 1962",4,62,1,1,61,62,0,0,0,0,0,0,0,0,0,0,0,0,0.8,No,No
1987,Jeff Sellers,23,US,,R,R,"6' 1""",175,"May 11, 1964",3,25,22,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0.8,No,No
1987,Danny Sheaffer,25,US,,R,R,"6' 0""",185,"Aug 2, 1961",1st,25,20,25,25,0,25,0,0,0,0,0,0,0,0,0,1,0,-0.9,No,No
1987,Bob Stanley,32,US,,R,R,"6' 4""",210,"Nov 10, 1954",11,34,20,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
1987,Marc Sullivan,28,US,,R,R,"6' 4""",205,"Jul 25, 1958",5,60,53,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,-1,No,No
1987,Rob Woodward,24,US,,R,R,"6' 3""",185,"Sep 28, 1962",3,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,No,No
1988,Brady Anderson,24,US,,L,L,"6' 1""",199,"Jan 18, 1964",1st,41,41,41,41,0,0,0,0,0,0,0,17,25,41,0,0,0,0.3,No,No
1988,Marty Barrett,30,US,,R,R,"5' 10""",175,"Jun 23, 1958",7,150,148,150,150,0,0,0,150,0,0,0,0,0,0,0,1,0,0.7,No,No
1988,Todd Benzinger,25,US,,B,R,"6' 1""",185,"Feb 11, 1963",2,120,100,120,113,0,0,85,0,0,0,5,0,43,48,1,7,2,0,No,No
1988,Mike Boddicker,30,US,,R,R,"5' 11""",172,"Aug 23, 1957",9,15,14,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No,No
1988,Wade Boggs,30,US,,L,R,"6' 2""",190,"Jun 15, 1958",7,155,154,155,151,0,0,0,0,151,0,0,0,0,0,3,1,0,8.3,Yes,Yes
1988,Tom Bolton,26,US,,L,L,"6' 2""",172,"May 6, 1962",2,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
1988,Oil Can Boyd,28,US,,R,R,"6' 1""",155,"Oct 6, 1959",7,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,No,No
1988,Ellis Burks,23,US,,R,R,"6' 2""",175,"Sep 11, 1964",2,144,139,144,142,0,0,0,0,0,0,0,142,0,142,2,0,3,5.3,No,No
1988,Rick Cerone,34,US,,R,R,"5' 11""",192,"May 19, 1954",14,84,70,84,83,0,83,0,0,0,0,0,0,0,0,1,5,0,0.9,No,No
1988,Roger Clemens,25,US,,R,R,"6' 4""",205,"Aug 4, 1962",5,35,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,7.1,Yes,No
1988,Zach Crouch,22,US,,L,L,"6' 3""",180,"Oct 26, 1965",1st,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1988,Steve Curry,22,US,,R,R,"6' 6""",217,"Sep 13, 1965",1st,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,No,No
1988,Pat Dodson,28,US,,L,L,"6' 4""",210,"Oct 11, 1959",3,17,12,17,17,0,0,17,0,0,0,0,0,0,0,0,2,1,-0.3,No,No
1988,Steve Ellsworth,27,US,,R,R,"6' 8""",220,"Jul 30, 1960",1st,8,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,No,No
1988,Dwight Evans,36,US,,R,R,"6' 2""",180,"Nov 3, 1951",17,149,145,149,142,0,0,64,0,0,0,0,1,84,85,6,3,0,3.2,No,No
1988,Wes Gardner,27,US,,R,R,"6' 4""",197,"Apr 29, 1961",5,36,18,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No,No
1988,Rich Gedman,28,US,,L,R,"6' 0""",210,"Sep 26, 1959",9,95,86,95,92,0,92,0,0,0,0,0,0,0,0,1,4,0,1,No,No
1988,Mike Greenwell,24,US,,L,R,"6' 0""",170,"Jul 18, 1963",4,158,158,158,147,0,0,0,0,0,0,143,0,8,147,11,0,0,7.5,Yes,No
1988,Sam Horn,24,US,,L,L,"6' 5""",215,"Nov 2, 1963",2,24,16,24,0,0,0,0,0,0,0,0,0,0,0,16,8,0,-0.4,No,No
1988,Bruce Hurst,30,US,,L,L,"6' 4""",200,"Mar 24, 1958",9,33,32,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,3.4,No,No
1988,Randy Kutcher,28,US,,R,R,"5' 11""",170,"Apr 20, 1960",3,19,4,19,8,0,0,0,0,2,0,5,0,2,7,7,0,12,-0.2,No,No
1988,Dennis Lamp,35,US,,R,R,"6' 4""",200,"Sep 23, 1952",12,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0.6,No,No
1988,John Marzano,25,US,,R,R,"5' 11""",185,"Feb 14, 1963",2,10,8,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,-0.2,No,No
1988,Spike Owen,27,US,,B,R,"5' 9""",165,"Apr 19, 1961",6,89,71,89,76,0,0,0,0,0,76,0,0,0,0,7,8,8,0.8,No,No
1988,Larry Parrish,34,US,,R,R,"6' 3""",190,"Nov 10, 1953",15,52,45,52,36,0,0,36,0,0,0,0,0,0,0,14,6,0,-0.3,No,No
1988,Carlos Quintana,22,VE,,R,R,"6' 0""",175,"Aug 26, 1965",1st,5,1,5,3,0,0,0,0,0,0,0,0,3,3,1,1,1,0.1,No,No
1988,Jody Reed,25,US,,R,R,"5' 9""",170,"Jul 26, 1962",2,109,96,109,107,0,0,0,11,4,94,0,0,0,0,1,0,9,3.4,No,No
1988,Jim Rice,35,US,,R,R,"6' 2""",200,"Mar 8, 1953",15,135,128,135,19,0,0,0,0,0,0,19,0,0,19,112,6,0,0.5,No,Yes
1988,Mike Rochford,25,US,,L,L,"6' 4""",205,"Mar 14, 1963",1st,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,No,No
1988,Ed Romero,30,PR,,R,R,"5' 11""",160,"Dec 9, 1957",10,31,19,31,28,0,0,1,5,15,8,0,0,0,0,1,2,3,-0.6,No,No
1988,Kevin Romine,27,US,,R,R,"5' 11""",185,"May 23, 1961",4,57,17,57,45,0,0,0,0,0,0,5,9,38,45,5,4,14,-1.1,No,No
1988,Jeff Sellers,24,US,,R,R,"6' 1""",175,"May 11, 1964",4,18,12,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0.3,No,No
1988,Lee Smith,30,US,,R,R,"6' 5""",220,"Dec 4, 1957",9,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,1.3,No,Yes
1988,Mike Smithson,33,US,,R,R,"6' 8""",215,"Jan 21, 1955",7,31,18,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,No,No
1988,Bob Stanley,33,US,,R,R,"6' 4""",210,"Nov 10, 1954",12,57,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,1.7,No,No
1988,John Trautwein,25,US,,R,R,"6' 3""",205,"Aug 7, 1962",1st,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,No,No
1988,Rob Woodward,25,US,,R,R,"6' 3""",185,"Sep 28, 1962",4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1989,Marty Barrett,31,US,,R,R,"5' 10""",175,"Jun 23, 1958",8,86,81,86,80,0,0,0,80,0,0,0,0,0,0,4,2,2,0.4,No,No
1989,Mike Boddicker,31,US,,R,R,"5' 11""",172,"Aug 23, 1957",10,34,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,3,No,No
1989,Wade Boggs,31,US,,L,R,"6' 2""",190,"Jun 15, 1958",8,156,155,156,152,0,0,0,0,152,0,0,0,0,0,3,1,0,8.4,Yes,Yes
1989,Tom Bolton,27,US,,L,L,"6' 2""",172,"May 6, 1962",3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,No,No
1989,Oil Can Boyd,29,US,,R,R,"6' 1""",155,"Oct 6, 1959",8,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
1989,Ellis Burks,24,US,,R,R,"6' 2""",175,"Sep 11, 1964",3,97,96,97,95,0,0,0,0,0,0,0,95,0,95,1,0,1,3.5,No,No
1989,Rick Cerone,35,US,,R,R,"5' 11""",192,"May 19, 1954",15,102,86,102,97,0,97,0,0,0,0,0,0,1,1,1,7,0,0.7,No,No
1989,Roger Clemens,26,US,,R,R,"6' 4""",205,"Aug 4, 1962",6,35,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,5.7,No,No
1989,John Dopson,25,US,,L,R,"6' 4""",205,"Jul 14, 1963",3,29,28,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,2.3,No,No
1989,Nick Esasky,29,US,,R,R,"6' 3""",200,"Feb 24, 1960",7,154,147,154,153,0,0,153,0,0,0,1,0,0,1,0,4,0,3.9,No,No
1989,Dwight Evans,37,US,,R,R,"6' 2""",180,"Nov 3, 1951",18,146,145,146,77,0,0,0,0,0,0,0,0,77,77,69,0,0,3,No,No
1989,Wes Gardner,28,US,,R,R,"6' 4""",197,"Apr 29, 1961",6,22,16,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,No,No
1989,Rich Gedman,29,US,,L,R,"6' 0""",210,"Sep 26, 1959",10,93,72,93,91,0,91,0,0,0,0,0,0,0,0,0,7,0,-0.6,No,No
1989,Mike Greenwell,25,US,,L,R,"6' 0""",170,"Jul 18, 1963",5,145,144,145,139,0,0,0,0,0,0,139,0,0,139,5,1,0,3.6,Yes,No
1989,Greg Harris,33,US,,B,R,"6' 0""",165,"Nov 2, 1955",9,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
1989,Danny Heep,31,US,,L,L,"5' 11""",185,"Jul 3, 1957",11,113,85,113,93,0,0,19,0,0,0,17,0,59,75,9,22,1,0.2,No,No
1989,Eric Hetzel,25,US,,R,R,"6' 3""",175,"Sep 25, 1963",1st,12,11,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,No,No
1989,Sam Horn,25,US,,L,L,"6' 5""",215,"Nov 2, 1963",3,33,11,33,2,0,0,2,0,0,0,0,0,0,0,14,21,0,-0.7,No,No
1989,Randy Kutcher,29,US,,R,R,"5' 11""",170,"Apr 20, 1960",4,77,36,77,64,0,1,0,0,6,0,11,21,25,57,6,8,15,1.1,No,No
1989,Dennis Lamp,36,US,,R,R,"6' 4""",200,"Sep 23, 1952",13,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,2.8,No,No
1989,John Marzano,26,US,,R,R,"5' 11""",185,"Feb 14, 1963",3,7,5,7,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0.5,No,No
1989,Rob Murphy,29,US,,L,L,"6' 2""",200,"May 26, 1960",5,74,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,2.2,No,No
1989,Joe Price,32,US,,R,L,"6' 4""",220,"Nov 29, 1956",10,31,5,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No,No
1989,Carlos Quintana,23,VE,,R,R,"6' 0""",175,"Aug 26, 1965",2,34,20,34,22,0,0,1,0,0,0,4,1,17,21,7,8,3,-0.7,No,No
1989,Jody Reed,26,US,,R,R,"5' 9""",170,"Jul 26, 1962",3,146,139,146,144,0,0,0,69,4,78,0,0,1,1,1,4,1,3.3,No,No
1989,Jim Rice,36,US,,R,R,"6' 2""",200,"Mar 8, 1953",16,56,53,56,0,0,0,0,0,0,0,0,0,0,0,55,3,0,-0.7,No,Yes
1989,Luis Rivera,25,PR,,R,R,"5' 9""",165,"Jan 3, 1964",4,93,86,93,91,0,0,0,2,0,89,0,0,0,0,1,1,3,0.8,No,No
1989,Mike Rochford,26,US,,L,L,"6' 4""",205,"Mar 14, 1963",2,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,No,No
1989,Ed Romero,31,PR,,R,R,"5' 11""",160,"Dec 9, 1957",11,46,29,46,42,0,0,0,22,14,10,0,0,0,0,2,1,6,-1.1,No,No
1989,Kevin Romine,28,US,,R,R,"5' 11""",185,"May 23, 1961",5,92,66,92,89,0,0,0,0,0,0,9,48,32,89,2,9,3,0.2,No,No
1989,Lee Smith,31,US,,R,R,"6' 5""",220,"Dec 4, 1957",10,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,1,No,Yes
1989,Mike Smithson,34,US,,R,R,"6' 8""",215,"Jan 21, 1955",8,40,19,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1989,Bob Stanley,34,US,,R,R,"6' 4""",210,"Nov 10, 1954",13,43,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,-1.6,No,No
1989,Jeff Stone,28,US,,L,R,"6' 0""",175,"Dec 26, 1960",7,18,1,18,11,0,0,0,0,0,0,0,4,7,11,3,6,6,-0.2,No,No
1989,Dana Williams,26,US,,R,R,"5' 10""",170,"Mar 20, 1963",1st,8,1,8,1,0,0,0,0,0,0,1,0,0,1,2,2,4,-0.1,No,No
1990,Larry Andersen,37,US,,R,R,"6' 3""",200,"May 6, 1953",13,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,No,No
1990,Marty Barrett,32,US,,R,R,"5' 10""",175,"Jun 23, 1958",9,62,46,62,61,0,0,0,60,1,0,0,0,0,0,1,1,1,-0.2,No,No
1990,Mike Boddicker,32,US,,R,R,"5' 11""",172,"Aug 23, 1957",11,34,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,5.9,No,No
1990,Wade Boggs,32,US,,L,R,"6' 2""",190,"Jun 15, 1958",9,155,155,155,152,0,0,0,0,152,0,0,0,0,0,3,0,0,3.2,Yes,Yes
1990,Tom Bolton,28,US,,L,L,"6' 2""",172,"May 6, 1962",4,21,16,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,3.2,No,No
1990,Tom Brunansky,29,US,,R,R,"6' 4""",210,"Aug 20, 1960",10,129,123,129,121,0,0,0,0,0,0,0,1,121,121,7,4,0,1.9,No,No
1990,Bill Buckner,40,US,,L,L,"6' 0""",185,"Dec 14, 1949",22,22,8,22,15,0,0,15,0,0,0,0,0,0,0,0,14,0,-0.7,No,No
1990,Ellis Burks,25,US,,R,R,"6' 2""",175,"Sep 11, 1964",4,152,149,152,143,0,0,0,0,0,0,0,143,0,143,6,3,0,3.3,Yes,No
1990,Roger Clemens,27,US,,R,R,"6' 4""",205,"Aug 4, 1962",7,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,10.4,Yes,No
1990,Scott Cooper,22,US,,L,R,"6' 3""",200,"Oct 13, 1967",1st,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,No
1990,John Dopson,26,US,,L,R,"6' 4""",205,"Jul 14, 1963",4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
1990,Dwight Evans,38,US,,R,R,"6' 2""",180,"Nov 3, 1951",19,123,121,123,0,0,0,0,0,0,0,0,0,0,0,121,2,0,0.9,No,No
1990,Wes Gardner,29,US,,R,R,"6' 4""",197,"Apr 29, 1961",7,34,9,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0.5,No,No
1990,Rich Gedman,30,US,,L,R,"6' 0""",210,"Sep 26, 1959",11,10,6,10,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0.1,No,No
1990,Jeff Gray,27,US,,R,R,"6' 1""",175,"Apr 10, 1963",2,41,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0.2,No,No
1990,Mike Greenwell,26,US,,L,R,"6' 0""",170,"Jul 18, 1963",6,159,157,159,159,0,0,0,0,0,0,159,0,0,159,0,2,0,2.6,No,No
1990,Greg Harris,34,US,,B,R,"6' 0""",165,"Nov 2, 1955",10,34,30,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,2.9,No,No
1990,Danny Heep,32,US,,L,L,"5' 11""",185,"Jul 3, 1957",12,41,16,41,19,1,0,5,0,0,0,1,0,13,14,6,22,0,-0.8,No,No
1990,Joe Hesketh,31,US,,L,L,"6' 2""",170,"Feb 15, 1959",7,12,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
1990,Eric Hetzel,26,US,,R,R,"6' 3""",175,"Sep 25, 1963",2,9,8,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,No,No
1990,Daryl Irvine,25,US,,R,R,"6' 3""",195,"Nov 15, 1964",1st,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1990,Dana Kiecker,29,US,,R,R,"6' 3""",180,"Feb 25, 1961",1st,32,25,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,2.5,No,No
1990,Randy Kutcher,30,US,,R,R,"5' 11""",170,"Apr 20, 1960",5,63,22,63,50,0,0,0,5,11,0,2,9,23,34,5,2,19,-0.3,No,No
1990,Dennis Lamp,37,US,,R,R,"6' 4""",200,"Sep 23, 1952",14,47,1,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0.3,No,No
1990,Rick Lancellotti,33,US,,L,L,"6' 3""",195,"Jul 5, 1956",3,4,2,4,2,0,0,2,0,0,0,0,0,0,0,0,2,0,-0.2,No,No
1990,John Leister,29,US,,R,R,"6' 2""",200,"Jan 3, 1961",2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
1990,Mike Marshall,30,US,,R,R,"6' 5""",215,"Jan 12, 1960",10,30,29,30,16,0,0,8,0,0,0,0,0,8,8,14,0,0,0.5,No,No
1990,John Marzano,27,US,,R,R,"5' 11""",185,"Feb 14, 1963",4,32,23,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,No,No
1990,Rob Murphy,30,US,,L,L,"6' 2""",200,"May 26, 1960",6,68,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,-1.7,No,No
1990,Tim Naehring,23,US,,R,R,"6' 2""",190,"Feb 1, 1967",1st,24,23,24,24,0,0,0,1,5,19,0,0,0,0,0,0,0,0.3,No,No
1990,Jim Pankovits,34,US,,R,R,"5' 10""",170,"Aug 6, 1955",6,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,No,No
1990,Tony Peña,33,DO,,R,R,"6' 0""",175,"Jun 4, 1957",11,143,133,143,143,0,142,1,0,0,0,0,0,0,0,0,5,2,1.7,No,No
1990,Phil Plantier,21,US,,L,R,"6' 0""",175,"Jan 27, 1969",1st,14,3,14,1,0,0,0,0,0,0,1,0,0,1,4,9,1,-0.1,No,No
1990,Carlos Quintana,24,VE,,R,R,"6' 0""",175,"Aug 26, 1965",3,149,134,149,148,0,0,148,0,0,0,0,0,3,3,0,9,2,2,No,No
1990,Jeff Reardon,34,US,,R,R,"6' 0""",190,"Oct 1, 1955",12,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,1.3,No,No
1990,Jerry Reed,34,US,,R,R,"6' 1""",190,"Oct 8, 1955",9,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
1990,Jody Reed,27,US,,R,R,"5' 9""",170,"Jul 26, 1962",4,155,152,155,153,0,0,0,119,0,50,0,0,0,0,1,1,1,3.1,No,No
1990,Luis Rivera,26,PR,,R,R,"5' 9""",165,"Jan 3, 1964",5,118,105,118,116,0,0,0,3,1,112,0,0,0,0,0,3,1,-0.7,No,No
1990,Billy Jo Robidoux,26,US,,L,R,"6' 1""",200,"Jan 13, 1964",6,27,12,27,11,0,0,11,0,0,0,0,0,0,0,4,14,0,-0.4,No,No
1990,Mike Rochford,27,US,,L,L,"6' 4""",205,"Mar 14, 1963",3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,No,No
1990,Kevin Romine,29,US,,R,R,"5' 11""",185,"May 23, 1961",6,70,39,70,64,0,0,0,0,0,0,16,18,30,64,1,8,10,0.3,No,No
1990,Lee Smith,32,US,,R,R,"6' 5""",220,"Dec 4, 1957",11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.6,No,Yes
1990,Jeff Stone,29,US,,L,R,"6' 0""",175,"Dec 26, 1960",8,10,0,10,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,No,No
1991,Wade Boggs,33,US,,L,R,"6' 2""",190,"Jun 15, 1958",10,144,140,144,140,0,0,0,0,140,0,0,0,0,0,0,4,0,6.4,Yes,Yes
1991,Tom Bolton,29,US,,L,L,"6' 2""",172,"May 6, 1962",5,25,19,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,No,No
1991,Mike Brumley,28,US,,B,R,"5' 10""",165,"Apr 9, 1963",4,63,31,63,58,0,0,0,7,17,31,0,4,0,4,2,5,9,0.1,No,No
1991,Tom Brunansky,30,US,,R,R,"6' 4""",210,"Aug 20, 1960",11,142,122,142,137,0,0,0,0,0,0,0,1,136,137,1,7,1,-0.3,No,No
1991,Ellis Burks,26,US,,R,R,"6' 2""",175,"Sep 11, 1964",5,130,124,130,126,0,0,0,0,0,0,0,126,0,126,2,2,1,2.5,No,No
1991,Jack Clark,35,US,,R,R,"6' 2""",175,"Nov 10, 1955",17,140,134,140,0,0,0,0,0,0,0,0,0,0,0,135,6,0,2.3,No,No
1991,Roger Clemens,28,US,,R,R,"6' 4""",205,"Aug 4, 1962",8,35,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,7.9,Yes,No
1991,Scott Cooper,23,US,,L,R,"6' 3""",200,"Oct 13, 1967",2,14,8,14,13,0,0,0,0,13,0,0,0,0,0,0,2,0,0.7,No,No
1991,Danny Darwin,35,US,,R,R,"6' 3""",185,"Oct 25, 1955",14,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.2,No,No
1991,John Dopson,27,US,,L,R,"6' 4""",205,"Jul 14, 1963",5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
1991,Tony Fossas,33,CU,,L,L,"6' 0""",195,"Sep 23, 1957",4,64,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0.4,No,No
1991,Mike Gardiner,25,CA,,B,R,"6' 0""",185,"Oct 19, 1965",2,22,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,No,No
1991,Jeff Gray,28,US,,R,R,"6' 1""",175,"Apr 10, 1963",3,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,2,No,No
1991,Mike Greenwell,27,US,,L,R,"6' 0""",170,"Jul 18, 1963",7,147,142,147,143,0,0,0,0,0,0,143,0,0,143,1,4,1,1.9,No,No
1991,Greg Harris,35,US,,B,R,"6' 0""",165,"Nov 2, 1955",11,53,21,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,2.3,No,No
1991,Joe Hesketh,32,US,,L,L,"6' 2""",170,"Feb 15, 1959",8,39,17,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,3.2,No,No
1991,Wayne Housie,26,US,,B,R,"5' 9""",165,"May 20, 1965",1st,11,1,11,4,0,0,0,0,0,0,0,4,0,4,2,2,6,-0.1,No,No
1991,Daryl Irvine,26,US,,R,R,"6' 3""",195,"Nov 15, 1964",2,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,No,No
1991,Dana Kiecker,30,US,,R,R,"6' 3""",180,"Feb 25, 1961",2,18,5,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,-1,No,No
1991,Dennis Lamp,38,US,,R,R,"6' 4""",200,"Sep 23, 1952",15,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,No,No
